,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
288,-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,258161.0,<1H OCEAN
289,-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,448699.11,NEAR OCEAN
290,-117.98,34.05,35.0,2342.0,426.0,2176.0,416.0,3.7454,157423.0,<1H OCEAN
291,-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,131326.0,INLAND
292,-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,164572.0,NEAR OCEAN
293,-118.25,34.14,30.0,1615.0,570.0,1245.0,544.0,1.8929,201827.0,<1H OCEAN
294,-118.26,34.08,45.0,2174.0,627.0,1992.0,557.0,2.5428,170446.0,<1H OCEAN
295,-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,118129.0,INLAND
296,-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985,460700.67,NEAR OCEAN
297,-121.56,39.51,47.0,1064.0,245.0,603.0,190.0,1.3654,63457.0,INLAND
298,-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,242371.01,<1H OCEAN
299,-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,174162.0,<1H OCEAN
300,-118.14,34.71,32.0,1164.0,248.0,588.0,270.0,1.1917,87913.0,INLAND
301,-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,59127.0,INLAND
302,-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,474159.58,NEAR OCEAN
303,-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,116619.0,NEAR OCEAN
304,-121.26,37.96,43.0,527.0,133.0,367.0,152.0,2.5,67521.0,INLAND
305,-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,434378.12,NEAR OCEAN
306,-118.28,34.07,14.0,1924.0,926.0,2226.0,792.0,2.2552,256924.0,<1H OCEAN
307,-120.38,36.76,25.0,991.0,272.0,941.0,262.0,1.8125,57229.0,INLAND
308,-118.94,35.39,13.0,3137.0,417.0,1318.0,397.0,7.7751,219061.0,INLAND
309,-117.87,33.86,28.0,2292.0,531.0,2197.0,509.0,3.4856,159485.0,<1H OCEAN
310,-118.11,34.0,33.0,2886.0,726.0,2650.0,728.0,2.625,175605.0,<1H OCEAN
311,-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,208897.01,<1H OCEAN
312,-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4.575,217302.0,<1H OCEAN
313,-119.28,34.42,23.0,4763.0,828.0,2198.0,771.0,4.8105,302565.01,NEAR OCEAN
314,-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,500001.0,<1H OCEAN
315,-118.08,33.89,37.0,1152.0,259.0,981.0,225.0,3.2857,161756.0,<1H OCEAN
316,-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,73487.0,INLAND
317,-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,154674.01,INLAND
318,-117.55,33.94,30.0,5398.0,926.0,2672.0,864.0,4.4762,164508.0,INLAND
319,-122.26,38.36,25.0,1821.0,344.0,349.0,179.0,6.9931,363202.0,INLAND
320,-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,252852.01,NEAR OCEAN
321,-119.3,34.39,35.0,3079.0,579.0,1807.0,589.0,4.69,232217.0,NEAR OCEAN
322,-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,182561.0,<1H OCEAN
323,-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,495497.91,<1H OCEAN
324,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,188676.0,<1H OCEAN
325,-118.14,33.97,36.0,1407.0,385.0,1763.0,350.0,2.6364,154087.0,<1H OCEAN
326,-117.58,34.14,7.0,11818.0,1745.0,5499.0,1600.0,5.3678,227114.0,INLAND
327,-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,85190.0,INLAND
328,-120.16,39.04,18.0,2040.0,402.0,350.0,129.0,4.0313,131251.0,INLAND
329,-118.07,33.99,41.0,1204.0,252.0,1002.0,248.0,3.0577,165098.0,<1H OCEAN
330,-120.99,37.8,32.0,2564.0,513.0,1198.0,459.0,2.9083,112174.0,INLAND
331,-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,3.1563,293472.0,NEAR OCEAN
332,-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207,321865.0,NEAR OCEAN
333,-117.99,33.71,19.0,1967.0,487.0,1251.0,404.0,3.6696,209717.0,<1H OCEAN
334,-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2.6726,70563.0,INLAND
335,-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,254534.0,NEAR BAY
336,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856,116107.0,<1H OCEAN
337,-115.49,32.67,24.0,1266.0,275.0,1083.0,298.0,1.4828,70530.0,INLAND
338,-121.0,37.62,28.0,1153.0,420.0,1043.0,357.0,1.0801,78809.0,INLAND
339,-118.52,34.3,17.0,4542.0,621.0,2144.0,597.0,8.8467,457455.28,<1H OCEAN
340,-121.97,37.97,26.0,1977.0,264.0,817.0,273.0,5.7512,240498.0,INLAND
341,-115.38,32.82,38.0,1892.0,394.0,1175.0,374.0,1.9939,66884.0,INLAND
342,-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,68857.99,INLAND
343,-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,180345.0,<1H OCEAN
344,-118.58,34.2,21.0,2979.0,744.0,1824.0,692.0,3.5,223842.0,<1H OCEAN
345,-122.03,38.69,23.0,1796.0,380.0,939.0,330.0,2.7955,105279.0,INLAND
346,-122.42,37.6,34.0,3562.0,565.0,1542.0,563.0,5.8783,398800.06,NEAR OCEAN
347,-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261,363114.01,NEAR OCEAN
348,-117.31,32.82,42.0,2785.0,389.0,833.0,333.0,11.3074,498913.99,NEAR OCEAN
349,-122.06,37.64,20.0,1655.0,450.0,857.0,430.0,3.5541,285404.0,NEAR BAY
350,-118.96,34.19,16.0,1807.0,346.0,587.0,296.0,1.9811,183054.0,<1H OCEAN
351,-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,198901.04,<1H OCEAN
352,-118.28,33.96,41.0,1175.0,340.0,1241.0,352.0,1.2273,98027.0,<1H OCEAN
353,-121.11,39.09,16.0,1000.0,197.0,508.0,190.0,2.3062,127294.0,INLAND
354,-118.37,33.96,26.0,138.0,23.0,100.0,20.0,4.875,204791.01,<1H OCEAN
355,-122.01,36.97,43.0,2162.0,509.0,1208.0,464.0,2.5417,251182.0,NEAR OCEAN
356,-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,96511.0,INLAND
357,-117.92,33.8,17.0,1317.0,256.0,679.0,272.0,4.6696,176137.0,<1H OCEAN
358,-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,292045.02,<1H OCEAN
359,-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,202886.04,NEAR OCEAN
360,-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.918,459370.7,NEAR OCEAN
361,-117.69,33.6,17.0,2150.0,361.0,1194.0,335.0,5.4622,237042.01,<1H OCEAN
362,-118.24,34.22,41.0,2476.0,506.0,1271.0,485.0,3.4531,278240.0,<1H OCEAN
363,-117.71,34.06,16.0,1458.0,295.0,912.0,331.0,3.625,152171.0,INLAND
364,-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,140266.0,<1H OCEAN
365,-118.1,33.96,36.0,1184.0,240.0,946.0,232.0,4.0357,164910.0,<1H OCEAN
366,-118.36,33.9,39.0,1166.0,222.0,640.0,206.0,3.5313,229741.0,<1H OCEAN
367,-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,456415.27,NEAR OCEAN
368,-121.99,37.32,20.0,4461.0,864.0,2042.0,808.0,4.7083,234195.0,<1H OCEAN
369,-118.34,33.99,48.0,1172.0,205.0,497.0,190.0,3.825,187228.0,<1H OCEAN
370,-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,217337.0,<1H OCEAN
371,-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,140654.0,<1H OCEAN
372,-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,64348.0,INLAND
373,-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,84669.0,NEAR OCEAN
374,-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,301947.02,NEAR OCEAN
375,-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,199031.0,<1H OCEAN
376,-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,156807.0,<1H OCEAN
377,-118.12,34.69,17.0,2479.0,390.0,1219.0,363.0,4.6417,137434.0,INLAND
378,-121.62,39.13,41.0,1147.0,243.0,583.0,239.0,2.2431,83471.0,INLAND
379,-121.35,38.72,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,156732.0,INLAND
380,-118.64,34.19,30.0,2399.0,373.0,1062.0,377.0,6.0094,281791.01,<1H OCEAN
381,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,490653.79,<1H OCEAN
382,-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,169342.0,<1H OCEAN
383,-117.45,34.07,21.0,3465.0,639.0,2292.0,628.0,3.3553,113491.0,INLAND
384,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,330613.02,NEAR OCEAN
385,-118.39,34.09,27.0,4312.0,1214.0,1634.0,1097.0,3.6207,389057.14,<1H OCEAN
386,-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,77871.0,INLAND
387,-118.21,33.94,41.0,1807.0,442.0,1628.0,443.0,2.84,153158.0,<1H OCEAN
388,-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,98696.0,NEAR OCEAN
389,-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,200867.0,<1H OCEAN
390,-117.93,33.8,34.0,3903.0,717.0,2054.0,716.0,4.2731,209471.0,<1H OCEAN
391,-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,96700.0,<1H OCEAN
392,-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,1.6892,123833.0,<1H OCEAN
393,-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,123568.0,INLAND
394,-117.15,32.91,10.0,2349.0,431.0,1598.0,435.0,4.8229,183916.0,<1H OCEAN
395,-118.19,33.95,42.0,1651.0,463.0,1559.0,436.0,2.3882,152608.0,<1H OCEAN
396,-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,499543.99,<1H OCEAN
397,-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,322940.08,<1H OCEAN
398,-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,171107.0,<1H OCEAN
399,-118.25,34.14,25.0,5980.0,1856.0,5217.0,1772.0,2.506,203656.0,<1H OCEAN
400,-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,355807.04,NEAR BAY
401,-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156,238590.0,NEAR OCEAN
402,-118.08,33.97,36.0,1620.0,298.0,1258.0,309.0,3.9773,166453.0,<1H OCEAN
403,-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,219287.0,<1H OCEAN
404,-122.01,36.97,35.0,1605.0,392.0,743.0,382.0,2.5368,240243.0,NEAR OCEAN
405,-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,120752.0,INLAND
406,-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,485256.37,<1H OCEAN
407,-118.16,34.0,37.0,1341.0,336.0,1233.0,306.0,3.6583,163322.0,<1H OCEAN
408,-120.94,37.58,19.0,1549.0,369.0,770.0,370.0,2.0493,107782.0,INLAND
409,-118.39,34.18,42.0,1957.0,389.0,985.0,414.0,2.9327,233260.0,<1H OCEAN
410,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,104995.0,NEAR BAY
411,-117.92,33.61,37.0,1244.0,173.0,394.0,154.0,10.3682,497719.91,<1H OCEAN
412,-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,219479.0,<1H OCEAN
413,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291,121841.0,<1H OCEAN
414,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,130659.0,INLAND
415,-118.59,34.21,34.0,2389.0,521.0,1560.0,514.0,4.8333,229252.0,<1H OCEAN
416,-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439,462847.67,<1H OCEAN
417,-120.49,40.31,16.0,1821.0,360.0,969.0,359.0,3.4643,95269.0,INLAND
418,-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,5.8788,360962.1,NEAR OCEAN
419,-118.19,33.95,41.0,1368.0,309.0,1244.0,312.0,3.0833,157765.0,<1H OCEAN
420,-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,122190.0,INLAND
421,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,139429.0,INLAND
422,-121.78,37.97,4.0,17032.0,2546.0,7653.0,2359.0,5.5601,214682.0,INLAND
423,-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,122137.0,INLAND
424,-121.98,37.14,37.0,74.0,19.0,63.0,17.0,9.5908,298463.01,<1H OCEAN
425,-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,170410.0,<1H OCEAN
426,-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445,388158.0,<1H OCEAN
427,-122.32,38.01,26.0,3054.0,492.0,1495.0,496.0,4.6944,174153.0,NEAR BAY
428,-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,341184.0,<1H OCEAN
429,-119.55,34.38,17.0,1951.0,368.0,681.0,350.0,2.7275,411656.61,<1H OCEAN
430,-121.02,37.6,33.0,1009.0,238.0,1027.0,246.0,2.5993,80149.0,INLAND
431,-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957,203107.0,<1H OCEAN
432,-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,255820.0,<1H OCEAN
433,-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,121592.0,<1H OCEAN
434,-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,175888.0,<1H OCEAN
435,-122.23,37.84,47.0,3175.0,454.0,1098.0,485.0,5.2868,334107.01,NEAR BAY
436,-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,311681.0,<1H OCEAN
437,-120.98,37.79,20.0,2458.0,491.0,1227.0,481.0,2.7857,117050.0,INLAND
438,-118.4,34.2,13.0,4859.0,1293.0,3351.0,1200.0,3.6875,209967.0,<1H OCEAN
439,-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,254112.0,<1H OCEAN
440,-119.12,34.38,28.0,7200.0,1281.0,3793.0,1238.0,4.075,249129.02,<1H OCEAN
441,-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,100128.0,<1H OCEAN
442,-118.38,33.83,35.0,2152.0,454.0,902.0,414.0,4.5179,413032.07,<1H OCEAN
443,-117.25,32.94,15.0,1804.0,339.0,673.0,296.0,5.9806,360342.04,NEAR OCEAN
444,-121.79,39.73,8.0,5690.0,1189.0,2887.0,1077.0,3.0625,119946.0,INLAND
445,-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,172371.0,<1H OCEAN
446,-118.49,34.28,31.0,3508.0,585.0,1957.0,588.0,6.6458,319875.1,<1H OCEAN
447,-117.4,33.95,46.0,2189.0,423.0,866.0,389.0,3.1384,120280.0,INLAND
448,-120.08,36.72,22.0,1339.0,251.0,820.0,276.0,3.6,97358.0,INLAND
449,-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,257212.02,NEAR BAY
450,-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366,372570.01,NEAR OCEAN
451,-118.31,34.17,12.0,3188.0,931.0,2118.0,850.0,3.1823,220525.01,<1H OCEAN
452,-122.1,37.39,35.0,2471.0,349.0,881.0,342.0,7.6229,482856.8,NEAR BAY
453,-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,91908.0,INLAND
454,-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,180512.0,NEAR BAY
455,-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,321921.0,NEAR OCEAN
456,-118.37,34.05,35.0,2457.0,552.0,1159.0,523.0,3.0862,334715.0,<1H OCEAN
457,-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342,196268.0,<1H OCEAN
458,-118.02,33.94,33.0,2382.0,404.0,1339.0,389.0,5.3016,209976.0,<1H OCEAN
459,-121.09,39.48,25.0,1665.0,374.0,845.0,330.0,1.5603,75047.0,INLAND
460,-121.01,37.64,52.0,201.0,35.0,74.0,22.0,1.3036,83867.0,INLAND
461,-122.12,37.88,35.0,2785.0,362.0,1001.0,363.0,8.0448,430167.05,NEAR BAY
462,-117.97,34.1,26.0,1399.0,277.0,1285.0,276.0,4.0,160487.0,INLAND
463,-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221,122944.0,<1H OCEAN
464,-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625,105881.0,INLAND
465,-121.27,38.87,16.0,2094.0,358.0,1092.0,357.0,4.4769,185150.0,INLAND
466,-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,287742.0,INLAND
467,-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,200479.0,<1H OCEAN
468,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355,114573.0,INLAND
469,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,123803.0,NEAR BAY
470,-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,219441.0,INLAND
471,-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,171113.0,INLAND
472,-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,89388.0,NEAR OCEAN
473,-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,3.5,111073.0,INLAND
474,-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,430425.16,<1H OCEAN
475,-117.07,32.74,38.0,1901.0,392.0,1099.0,406.0,2.7661,123070.0,NEAR OCEAN
476,-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,83823.0,NEAR BAY
477,-119.85,36.77,9.0,1142.0,314.0,620.0,283.0,2.0446,75426.0,INLAND
478,-118.36,33.96,17.0,3431.0,934.0,2365.0,810.0,3.0393,142688.0,<1H OCEAN
479,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,86423.0,INLAND
480,-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,177377.0,NEAR BAY
481,-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603,144634.0,<1H OCEAN
482,-118.35,34.05,47.0,2815.0,679.0,1533.0,594.0,2.5806,260636.02,<1H OCEAN
483,-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445,301428.0,NEAR OCEAN
484,-121.54,38.29,47.0,1396.0,254.0,630.0,218.0,2.8616,101977.0,INLAND
485,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073,166770.0,<1H OCEAN
486,-121.83,36.62,33.0,1771.0,398.0,1037.0,388.0,2.7708,168652.0,<1H OCEAN
487,-118.11,33.83,36.0,1462.0,233.0,664.0,220.0,5.1171,227945.0,<1H OCEAN
488,-118.35,33.93,33.0,2040.0,576.0,2649.0,561.0,2.3375,170046.0,<1H OCEAN
489,-118.39,34.03,25.0,3442.0,1050.0,1890.0,914.0,3.0574,326699.08,<1H OCEAN
490,-119.27,35.51,28.0,1089.0,179.0,544.0,190.0,3.2279,95203.0,INLAND
491,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,77333.0,INLAND
492,-121.24,40.31,36.0,1597.0,301.0,632.0,262.0,3.5962,94553.0,INLAND
493,-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1.7926,52565.0,INLAND
494,-118.47,33.99,52.0,2167.0,622.0,1095.0,570.0,2.8514,371147.03,<1H OCEAN
495,-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1.6854,66536.0,INLAND
496,-117.24,33.05,11.0,5827.0,882.0,2588.0,842.0,6.4027,324984.01,NEAR OCEAN
497,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,358563.0,NEAR BAY
498,-118.38,34.03,43.0,912.0,255.0,705.0,246.0,2.6402,212487.01,<1H OCEAN
499,-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,268712.0,NEAR BAY
500,-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,134249.0,NEAR BAY
501,-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,291815.01,<1H OCEAN
502,-121.7,37.91,17.0,1962.0,291.0,825.0,267.0,4.8958,190025.0,INLAND
503,-123.52,41.01,17.0,1564.0,345.0,517.0,222.0,2.1542,79903.0,INLAND
504,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,265519.0,<1H OCEAN
505,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,302908.01,NEAR BAY
506,-122.02,36.99,30.0,2156.0,487.0,1023.0,458.0,2.7875,238808.0,NEAR OCEAN
507,-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196,247174.01,<1H OCEAN
508,-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,485984.8,<1H OCEAN
509,-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,261060.0,NEAR OCEAN
510,-121.28,38.68,16.0,3467.0,615.0,1478.0,601.0,3.75,145799.0,INLAND
511,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,172421.0,<1H OCEAN
512,-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154,275622.0,<1H OCEAN
513,-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,477386.77,NEAR OCEAN
514,-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,214876.0,<1H OCEAN
515,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,320988.02,<1H OCEAN
516,-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,186928.0,<1H OCEAN
517,-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3.1921,228559.03,NEAR OCEAN
518,-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,65024.0,INLAND
519,-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,213959.02,NEAR BAY
520,-118.36,33.87,19.0,2512.0,575.0,1275.0,544.0,4.9375,292014.0,<1H OCEAN
521,-117.3,34.18,28.0,2685.0,425.0,1304.0,420.0,4.3676,122261.0,INLAND
522,-118.14,33.86,44.0,1276.0,234.0,538.0,213.0,4.8667,218117.0,<1H OCEAN
523,-118.2,34.04,36.0,1625.0,490.0,2003.0,478.0,2.181,144186.0,<1H OCEAN
524,-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,205732.0,NEAR OCEAN
525,-117.85,34.11,25.0,9255.0,1659.0,4944.0,1627.0,4.5708,221928.0,INLAND
526,-117.97,34.11,18.0,123.0,28.0,121.0,26.0,3.0417,142511.0,INLAND
527,-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,61513.0,INLAND
528,-117.76,35.22,4.0,18.0,3.0,8.0,6.0,1.625,209963.98,INLAND
529,-119.7,34.42,52.0,329.0,109.0,291.0,102.0,1.4722,289783.02,<1H OCEAN
530,-118.38,34.21,38.0,1363.0,395.0,1798.0,405.0,2.3182,172893.0,<1H OCEAN
531,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,86626.0,NEAR BAY
532,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,235063.0,NEAR OCEAN
533,-121.92,37.32,31.0,1902.0,554.0,1485.0,494.0,2.4207,187453.0,<1H OCEAN
534,-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,156032.0,<1H OCEAN
535,-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,203115.0,NEAR BAY
536,-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,269754.0,<1H OCEAN
537,-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,137759.0,INLAND
538,-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,212552.0,<1H OCEAN
539,-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,76540.0,INLAND
540,-122.08,37.62,27.0,1826.0,309.0,1016.0,313.0,5.64,231625.0,NEAR BAY
541,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,372885.11,NEAR OCEAN
542,-118.56,34.19,35.0,782.0,144.0,425.0,140.0,5.4548,215813.0,<1H OCEAN
543,-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811,183602.0,INLAND
544,-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,203320.06,<1H OCEAN
545,-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,419640.19,<1H OCEAN
546,-120.47,34.7,24.0,2387.0,385.0,1051.0,382.0,4.4595,174739.0,NEAR OCEAN
547,-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237,500001.0,<1H OCEAN
548,-118.09,33.82,36.0,2219.0,393.0,1042.0,396.0,5.2299,236085.0,<1H OCEAN
549,-120.89,37.48,27.0,1118.0,195.0,647.0,209.0,2.9135,143746.0,INLAND
550,-116.31,33.67,11.0,4686.0,851.0,2466.0,731.0,3.3333,99484.0,INLAND
551,-122.43,37.73,52.0,1985.0,401.0,1337.0,424.0,4.1071,247823.0,NEAR BAY
552,-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,138306.0,INLAND
553,-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,102469.0,NEAR OCEAN
554,-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,169849.0,INLAND
555,-122.31,37.56,40.0,1351.0,330.0,701.0,297.0,3.32,298634.0,NEAR OCEAN
556,-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,69658.0,INLAND
557,-122.34,37.93,45.0,2225.0,486.0,1304.0,459.0,2.64,111194.0,NEAR BAY
558,-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,86157.0,INLAND
559,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,129890.0,INLAND
560,-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,452686.11,NEAR BAY
561,-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,348864.18,<1H OCEAN
562,-118.14,33.93,32.0,2065.0,438.0,1075.0,442.0,4.4279,223769.0,<1H OCEAN
563,-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,346685.04,NEAR OCEAN
